o_iso,d_iso,year,Construction,Creative Industries,Environmental Technology,Financial Services,Industrial,Physical Sciences,Professional Services,Consumer Goods,Energy,"Food, Beverages & Tobacco",ICT & Electronics,Life sciences,Retail Trade,Tourism,Transport Equipment,"Transportation, Warehousing & Storage","Wood, Apparel & Related Products"
GBR,SRB,2016,9,0,0,0,0,0,1,0,20,1,0,0,0,0,0,8,0
GBR,SRB,2017,11,0,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0
GBR,SRB,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
GBR,SRB,2008,0,0,0,0,2,0,0,0,37,0,0,0,0,4,5,0,0
GBR,SRB,2010,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
GBR,SRB,2012,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GBR,SRB,2003,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
GBR,SRB,2004,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
GBR,SRB,2005,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
GBR,SRB,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SRB,2009,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
GBR,SRB,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GBR,SSD,2008,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
GBR,SSD,2010,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
GBR,SSD,2011,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
GBR,SSD,2013,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
GBR,STP,2008,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
GBR,SWZ,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SWZ,2011,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0
GBR,SWZ,2005,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
GBR,SYC,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GBR,SYR,2011,0,0,0,0,0,0,1,1,64,0,0,0,0,0,0,0,0
GBR,SYR,2009,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
GBR,SYR,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GBR,SYR,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
GBR,TGO,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GBR,THA,2009,1,2,0,0,0,0,1,4,33,0,0,0,0,1,0,1,0
GBR,THA,2011,1,2,0,0,0,0,1,2,0,8,0,3,3,0,0,6,0
GBR,THA,2004,0,1,0,3,0,0,1,2,0,2,1,0,3,14,0,0,0
GBR,THA,2005,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0
GBR,THA,2007,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,0
GBR,THA,2010,0,0,0,3,3,0,1,2,0,0,0,0,5,2,0,6,0
GBR,THA,2014,0,2,0,0,1,0,2,15,3,8,0,1,1,0,0,0,0
GBR,THA,2003,0,25,0,0,0,9,2,0,10,1,0,0,2,0,0,0,2
GBR,THA,2008,0,1,0,0,0,1,0,0,0,0,1,0,9,0,0,8,0
GBR,THA,2012,0,2,0,3,0,0,0,0,0,6,1,0,0,1,0,0,0
GBR,THA,2013,0,3,12,3,3,0,0,0,2,0,1,0,5,1,2,6,0
GBR,THA,2016,0,1,0,1,0,0,2,0,0,0,0,0,4,11,0,0,0
GBR,THA,2017,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
GBR,THA,2018,0,4,0,10,0,0,2,0,0,0,0,0,12,0,0,4,0
GBR,THA,2006,0,0,0,2,1,0,1,0,0,0,0,0,2,14,0,0,0
GBR,THA,2015,0,0,0,0,1,0,2,0,0,12,0,0,2,0,2,0,0
GBR,TJK,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TJK,2014,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
GBR,TJK,2016,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
GBR,TJK,2015,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TJK,2005,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
GBR,TKM,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
GBR,TKM,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
GBR,TTO,2013,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TTO,2003,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
GBR,TTO,2007,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
GBR,TTO,2009,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
GBR,TTO,2012,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
GBR,TUN,2013,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GBR,TUN,2005,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
GBR,TUN,2008,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0
GBR,TUN,2009,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0
GBR,TUN,2010,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
GBR,TUN,2011,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
GBR,TUN,2012,0,0,18,1,0,0,0,0,2,0,0,0,0,0,0,0,2
GBR,TUN,2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TUN,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TUN,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TUN,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GBR,TUN,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GBR,TUN,2004,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
GBR,TUR,2008,114,0,0,6,0,0,0,0,16,2,0,0,12,10,2,0,1
GBR,TUR,2012,0,2,8,3,0,0,1,1,0,4,1,3,1,0,2,2,1
GBR,TUR,2013,0,5,12,6,1,1,1,16,1,1,9,3,1,0,6,0,0
GBR,TUR,2015,0,0,0,0,1,2,0,1,0,4,12,0,0,0,58,1,0
GBR,TUR,2018,0,0,0,0,0,0,0,1,0,1,0,0,0,8,21,2,1
GBR,TUR,2005,0,1,0,0,0,11,0,0,0,0,0,0,12,0,0,0,0
GBR,TUR,2010,0,1,12,0,0,0,1,0,0,0,11,0,17,0,1,2,0
GBR,TUR,2014,0,1,0,3,0,4,1,0,0,0,0,0,0,0,0,2,0
GBR,TUR,2016,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
GBR,TUR,2007,0,0,1,0,0,0,3,0,2,4,0,0,15,0,0,0,0
GBR,TUR,2017,0,0,2,0,3,0,0,0,0,3,0,9,0,0,8,0,0
GBR,TUR,2003,0,0,0,3,0,0,0,0,0,2,5,0,3,5,0,0,0
GBR,TUR,2006,0,0,0,3,0,0,4,0,0,0,0,0,14,0,0,1,4
GBR,TUR,2009,0,0,0,2,0,4,3,0,0,0,5,0,4,1,0,0,0
GBR,TUR,2011,0,0,0,6,0,0,3,0,0,9,3,0,14,0,0,2,0
GBR,TUR,2004,0,0,0,0,0,4,1,0,0,9,0,0,6,2,2,0,0
GBR,TWN,2006,0,1,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0
GBR,TWN,2014,0,1,0,0,0,0,2,0,0,0,6,0,3,0,0,0,0
GBR,TWN,2016,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TWN,2009,0,0,21,0,0,0,0,0,0,8,3,0,2,0,0,5,0
GBR,TWN,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TWN,2004,0,0,0,3,0,6,0,0,0,0,11,0,0,0,0,0,0
GBR,TWN,2007,0,0,0,3,0,0,0,0,0,0,3,0,2,0,0,0,0
GBR,TWN,2010,0,0,0,11,0,0,0,0,0,0,1,4,0,0,0,0,0
GBR,TWN,2011,0,0,0,3,1,0,1,0,0,0,5,3,5,0,0,0,0
GBR,TWN,2012,0,0,0,3,0,0,4,0,0,0,11,0,0,0,0,0,0
GBR,TWN,2013,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0
GBR,TWN,2003,0,0,0,0,0,8,0,0,0,0,6,1,7,0,0,0,1
GBR,TWN,2005,0,0,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0
GBR,TWN,2015,0,0,0,0,2,0,0,0,0,0,2,1,2,0,0,0,0
GBR,TWN,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
GBR,TWN,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TZA,2013,0,1,0,1,0,0,1,0,41,0,0,0,0,0,0,0,0
GBR,TZA,2003,0,0,0,1,0,0,0,0,41,0,0,0,0,0,0,0,0
GBR,TZA,2004,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
GBR,TZA,2008,0,0,40,0,0,0,0,0,41,4,12,0,0,0,0,0,0
GBR,TZA,2011,0,0,0,1,0,0,0,0,54,18,19,0,0,0,0,0,0
GBR,TZA,2012,0,0,18,0,0,0,2,0,2,0,0,0,1,0,0,4,0
GBR,TZA,2016,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0
GBR,TZA,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TZA,2010,0,0,0,2,0,25,0,0,0,0,3,0,0,0,0,0,0
GBR,TZA,2009,0,0,0,0,0,0,0,0,0,5,0,4,0,10,0,0,0
GBR,TZA,2018,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
GBR,TZA,2015,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0
GBR,TZA,2014,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
GBR,UGA,2013,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
GBR,UGA,2008,0,0,0,1,0,0,0,0,139,3,0,2,0,0,0,0,5
GBR,UGA,2010,0,0,0,0,0,0,0,0,391,1,0,0,0,0,0,0,0
GBR,UGA,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UGA,2007,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UGA,2009,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
GBR,UGA,2011,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
GBR,UGA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
GBR,UKR,2005,1,2,0,2,0,0,0,0,16,1,0,0,0,0,0,4,2
GBR,UKR,2006,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0
GBR,UKR,2008,18,0,0,5,0,0,2,0,0,0,0,0,0,6,0,0,0
GBR,UKR,2009,1,0,0,3,0,0,0,0,0,0,0,0,2,12,0,0,0
GBR,UKR,2011,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0
GBR,UKR,2018,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,2,0
GBR,UKR,2013,0,6,0,0,0,0,1,0,0,0,0,0,4,0,0,8,0
GBR,UKR,2014,0,2,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0
GBR,UKR,2016,0,2,0,6,0,0,0,0,0,1,2,0,0,0,0,0,0
GBR,UKR,2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GBR,UKR,2010,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0
GBR,UKR,2012,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
GBR,UKR,2015,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0
GBR,UKR,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
GBR,UKR,2007,0,0,0,0,0,0,2,0,0,0,0,2,6,0,0,8,0
GBR,URY,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GBR,URY,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,URY,2016,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GBR,URY,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,URY,2010,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0
GBR,URY,2014,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,URY,2015,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,URY,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,URY,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GBR,URY,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
GBR,USA,2004,2,48,8,13,8,30,5,1,90,25,17,12,22,1,12,14,2
GBR,USA,2005,18,11,21,55,9,1,19,2,41,15,34,23,18,0,44,1,0
GBR,USA,2006,6,10,49,34,9,38,10,1,502,2,39,9,59,42,18,0,0
GBR,USA,2007,3,12,18,33,17,32,41,0,183,7,71,32,23,45,21,0,2
GBR,USA,2009,1,38,61,30,6,1,20,3,282,31,43,45,59,68,54,12,5
GBR,USA,2010,6,41,35,26,14,28,29,12,83,11,78,27,120,80,27,5,7
GBR,USA,2011,3,50,106,29,31,8,39,13,32,5,39,72,72,41,64,10,5
GBR,USA,2012,78,98,26,31,34,2,47,7,21,14,95,33,49,5,29,1,3
GBR,USA,2013,11,156,51,20,25,0,49,3,148,45,76,41,61,41,42,8,2
GBR,USA,2014,9,49,27,52,14,2,40,4,82,49,77,61,71,76,31,13,0
GBR,USA,2015,10,48,2,23,35,0,42,10,9,13,67,49,63,64,33,15,2
GBR,USA,2016,5,52,41,33,17,1,50,6,13,22,56,43,87,5,135,6,4
GBR,USA,2017,27,67,25,22,14,0,53,5,9,16,54,59,6,89,108,9,16
GBR,USA,2018,39,45,27,35,19,5,52,22,7,20,34,59,67,126,34,12,41
GBR,USA,2003,0,12,0,5,1,18,4,1,72,2,24,24,18,0,9,0,5
GBR,USA,2008,0,25,133,24,7,8,22,15,162,35,35,25,56,27,29,6,1
GBR,UZB,2003,0,0,0,0,0,4,0,0,2,0,0,0,0,14,0,0,0
GBR,UZB,2011,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
GBR,UZB,2005,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0
GBR,UZB,2017,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UZB,2004,0,0,0,0,0,15,0,0,0,1,2,0,0,0,0,0,0
GBR,UZB,2015,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
GBR,UZB,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GBR,UZB,2007,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
GBR,UZB,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GBR,VEN,2009,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
GBR,VEN,2005,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
GBR,VEN,2013,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0
GBR,VEN,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GBR,VNM,2009,25,0,12,32,0,0,0,1,17,0,0,0,0,30,0,0,0
GBR,VNM,2010,1,0,0,9,0,0,15,0,0,0,0,0,0,0,0,6,3
GBR,VNM,2006,0,0,0,3,0,2,0,2,0,4,0,0,0,0,0,0,5
GBR,VNM,2014,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,6,0
GBR,VNM,2018,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4
GBR,VNM,2011,0,1,0,15,0,0,2,0,0,0,1,0,0,0,0,0,0
GBR,VNM,2013,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,7,2
GBR,VNM,2015,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
GBR,VNM,2016,0,1,0,0,1,9,2,0,0,1,3,0,0,0,0,0,0
GBR,VNM,2017,0,1,0,10,0,0,0,0,0,0,0,0,0,0,6,0,5
GBR,VNM,2003,0,0,0,3,0,0,0,0,209,4,0,0,0,0,0,0,0
GBR,VNM,2005,0,0,0,9,0,0,0,0,209,0,0,1,0,26,0,37,0
GBR,VNM,2008,0,0,0,25,1,0,4,0,34,2,6,0,0,139,1,0,17
GBR,VNM,2007,0,0,8,11,0,0,4,0,0,6,1,0,0,0,0,1,0
GBR,VNM,2004,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,VNM,2012,0,0,0,3,1,0,2,0,0,0,30,0,0,0,0,6,0
GBR,YEM,2003,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
GBR,ZAF,2005,3,1,1,3,1,4,0,0,5,0,1,1,2,0,0,4,14
GBR,ZAF,2008,13,4,0,2,2,101,8,0,0,1,1,9,2,0,0,0,0
GBR,ZAF,2010,1,9,1,3,1,6,1,0,2,0,3,7,0,0,0,0,0
GBR,ZAF,2012,1,3,0,7,5,3,16,0,0,5,4,3,1,11,0,0,0
GBR,ZAF,2015,2,4,1,3,4,1,11,0,0,4,0,1,1,3,0,0,0
GBR,ZAF,2003,0,1,1,11,1,80,0,2,4,2,1,0,0,0,0,0,29
GBR,ZAF,2009,0,2,1,0,2,13,2,11,8,3,4,3,0,10,0,2,1
GBR,ZAF,2013,0,4,40,5,1,0,8,7,11,6,34,0,2,2,0,2,0
GBR,ZAF,2017,0,2,1,5,3,0,1,1,5,1,1,0,0,0,1,0,0
GBR,ZAF,2006,0,1,12,14,0,76,3,0,0,1,6,0,0,0,2,0,0
GBR,ZAF,2007,0,1,1,0,1,1,3,0,3,0,2,1,0,33,0,0,0
GBR,ZAF,2011,0,2,8,9,6,76,6,0,27,13,100,0,1,0,1,0,0
GBR,ZAF,2016,0,5,0,1,1,0,6,0,1,0,0,2,2,0,0,4,0
GBR,ZAF,2018,0,2,0,3,64,1,9,0,75,0,8,0,0,2,2,0,0
GBR,ZAF,2004,0,0,0,6,0,5,2,0,19,0,0,0,0,0,0,0,0
GBR,ZAF,2014,0,0,1,1,1,48,5,0,0,5,31,0,0,0,0,4,0
GBR,ZMB,2017,0,0,0,0,0,63,0,0,31,0,0,0,0,0,0,0,0
GBR,ZMB,2012,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
GBR,ZMB,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
GBR,ZMB,2005,0,0,0,0,0,56,0,0,0,3,0,0,0,0,0,0,0
GBR,ZMB,2007,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
GBR,ZMB,2009,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
GBR,ZMB,2011,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0
GBR,ZMB,2015,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
GBR,ZMB,2018,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
GBR,ZMB,2006,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ZMB,2008,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
GBR,ZMB,2010,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
GBR,ZWE,2013,8,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
GBR,ZWE,2015,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,4,0
GBR,ZWE,2017,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ZWE,2008,0,0,0,0,0,41,0,0,0,3,0,0,0,0,0,0,0
GBR,ZWE,2009,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0
GBR,ZWE,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GBR,ZWE,2010,0,0,0,0,0,23,0,0,0,0,0,4,0,0,0,0,0
GBR,ZWE,2003,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
GBR,ZWE,2004,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
GBR,ZWE,2006,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
GBR,ZWE,2018,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
GRC,ALB,2006,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,ALB,2008,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,ALB,2011,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,ALB,2003,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
GRC,ALB,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GRC,ALB,2007,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
GRC,ALB,2005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GRC,ARE,2006,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,ARE,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,ARE,2010,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0
GRC,ARE,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GRC,ARE,2012,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
GRC,ARE,2014,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,ARE,2007,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
GRC,ARG,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GRC,ARM,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GRC,AUS,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
GRC,AUS,2015,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
GRC,AZE,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,AZE,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GRC,BHR,2016,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
GRC,BHR,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GRC,BIH,2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GRC,BIH,2007,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
GRC,BRA,2011,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,BRA,2016,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
GRC,CAN,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,CAN,2015,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
GRC,CAN,2016,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
GRC,CHE,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,CHE,2012,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
GRC,CHE,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GRC,CHE,2013,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
GRC,CHE,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GRC,CHN,2003,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5
GRC,CHN,2006,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0
GRC,CHN,2013,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
GRC,EGY,2009,14,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
GRC,EGY,2011,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,EGY,2010,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
GRC,EGY,2014,0,0,0,0,391,0,0,0,361,0,0,0,0,0,0,0,0
GRC,EGY,2007,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,EGY,2003,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
GRC,HKG,2012,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
GRC,IDN,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GRC,IND,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
GRC,IND,2014,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
GRC,IND,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GRC,IND,2009,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
GRC,IND,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
GRC,IRQ,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GRC,JPN,2003,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
GRC,JPN,2006,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
GRC,JPN,2007,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
GRC,KAZ,2006,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,KAZ,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GRC,KAZ,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GRC,KEN,2016,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
GRC,KOR,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GRC,KOR,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GRC,KOR,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GRC,LBY,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GRC,MDA,2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GRC,MEX,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GRC,MKD,2010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GRC,MKD,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,MKD,2016,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
GRC,MKD,2003,0,0,0,0,0,1,0,0,2,0,7,0,3,0,0,0,0
GRC,MKD,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GRC,MKD,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GRC,MKD,2004,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
GRC,MKD,2005,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
GRC,MKD,2011,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
GRC,MNE,2003,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
GRC,NGA,2003,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0
GRC,NGA,2007,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
GRC,NGA,2011,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
